,GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1889,1253070012,33.279,16.281,1.7100000000000003e-21,35.147,2.0,21.51421,0,0,1.0,x3gLuNrDF1,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/x3gLuNrDF1.png,45.255
1890,1241414063,36.38,16.28,5.13e-22,1419.213,1.75,2789.645264,0,0,1.0,ONDK0V5v52,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/ONDK0V5v52.png,45.255
1894,1238415281,36.38,16.236,7.56e-22,3813.464,5.25,7594.927246,0,0,1.0,2G1XUhkLB1,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/2G1XUhkLB1.png,22.627
1898,1252016323,34.02,16.179,6.91e-22,3410.172,1.75,6784.32666,0,0,1.0,NG5biFuek9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/NG5biFuek9.png,22.627
1902,1252017264,31.814,16.151,6.45e-22,32.829,1.25,26.149771,0,0,1.0,AVWNK5O2xZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/AVWNK5O2xZ.png,45.255
1905,1241668581,32.923,16.124,6.24e-22,1976.361,2.0,3920.7229,0,0,1.0,NqeT1FuOin,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Snd0N820JO/NqeT1FuOin.png,45.255
1912,1252004244,35.18,16.081,4.96e-22,1416.895,1.75,2794.280762,0,0,1.0,kdXOkXs0b4,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/kdXOkXs0b4.png,45.255
1916,1253922110,34.889,16.06,5.62e-22,594.26,3.0,1139.738892,0,0,1.0,db33lF0Tm5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/apDvEPgq4N/db33lF0Tm5.png,45.255
1925,1253148799,32.966,16.009,1.8100000000000002e-21,1081.051,1.75,2113.321045,0,0,1.0,JAf87gpJDb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/JAf87gpJDb.png,45.255
1940,1253242662,33.279,15.928,1.5600000000000002e-21,3983.241,3.592,7934.48291,0,0,1.0,AMnxAzw9LC,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/AMnxAzw9LC.png,45.255
1960,1238406097,25.159,15.807,3.8600000000000005e-21,3764.125,10.625,7496.249512,0,0,1.0,HxpaxNhH59,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/HxpaxNhH59.png,22.627
1968,1248367214,31.21,15.78,8.95e-22,37.342,1.375,38.66782,0,0,1.0,ptZzxusNDL,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/xkon8ktAw6/ptZzxusNDL.png,45.255
1973,1252024911,35.356,15.769,4.56e-22,44.865,2.5,50.221088,0,0,1.0,1ki8OXRKdg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wKyuZ3jlzS/1ki8OXRKdg.png,45.255
1974,1253775725,33.279,15.752,1.5900000000000002e-21,2345.723,2.0,4642.665527,0,0,1.0,UHXqTbnUlv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/UHXqTbnUlv.png,45.255
1975,1253857126,28.77,15.748,8.75e-22,2489.561,2.5,4947.122559,0,0,1.0,tTgRqYFMbp,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/tTgRqYFMbp.png,45.255
1985,1238402995,33.515,15.704,7.74e-22,36.859,3.5,39.634899,0,0,1.0,7YXTutM5P8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/7YXTutM5P8.png,45.255
2000,1253740989,32.966,15.647,1.8300000000000003e-21,408.222,5.0,767.663452,0,0,1.0,ticB3PJHPR,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Hkz6SrMiDF/ticB3PJHPR.png,45.255
2003,1252021643,32.899,15.643,5.1e-22,590.064,1.5,1148.129028,0,0,1.0,ayKnA1okZJ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wKyuZ3jlzS/ayKnA1okZJ.png,22.627
2004,1238407454,25.159,15.628,2.8400000000000003e-21,3835.788,10.875,7639.575195,0,0,1.0,6skWxUxNS9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/6skWxUxNS9.png,45.255
2006,1238411843,36.38,15.625,7e-22,3945.854,6.75,7859.70752,0,0,1.0,CjsZXPI1tL,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/CjsZXPI1tL.png,45.255
2039,1238386584,31.814,15.534,7.47e-22,1462.128,4.0,2892.256592,0,0,1.0,xf02uDuk4F,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/xf02uDuk4F.png,22.627
2042,1253763725,32.966,15.529,1.5600000000000002e-21,2638.623,1.75,5228.466309,0,0,1.0,csChzKdQd8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/csChzKdQd8.png,45.255
2046,1253836687,32.966,15.501,1.82e-21,32.797,1.75,16.81402,0,0,1.0,eNO6jsfnDq,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/eNO6jsfnDq.png,45.255
2047,1253839284,32.966,15.497,1.54e-21,32.797,1.75,16.81402,0,0,1.0,RV7XHoL4dN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/RV7XHoL4dN.png,45.255
2068,1253927953,32.966,15.419,1.5000000000000001e-21,3750.457,2.75,7452.132813,0,0,1.0,RwjLPE6Ujx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/apDvEPgq4N/RwjLPE6Ujx.png,45.255
2080,1253168303,32.966,15.347,2.7200000000000002e-21,3909.822,2.75,7783.627441,0,0,1.0,17XPfgPhqv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/17XPfgPhqv.png,45.255
2081,1238429408,31.814,15.337,9.01e-22,2418.11,2.562,4800.203613,0,0,1.0,1gzZ5rJ2Lu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/1gzZ5rJ2Lu.png,45.255
2093,1253796938,33.279,15.277,1.21e-21,1861.235,2.75,3673.689209,0,0,1.0,O0tmVjpxKz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/O0tmVjpxKz.png,45.255
2094,1253146876,32.966,15.271,1.72e-21,35.147,1.5,21.51421,0,0,1.0,75WKyR6Pr9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/75WKyR6Pr9.png,45.255
2102,1253837448,33.279,15.235,1.4500000000000002e-21,1940.619,2.047,3832.458496,0,0,1.0,YudCf61s4Z,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/YudCf61s4Z.png,45.255
2112,1240886604,30.765,15.155,1.16e-21,3619.591,1.25,7190.402344,0,0,1.0,zaG35DDWlu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BuklD5QH7m/zaG35DDWlu.png,45.255
2115,1241320999,32.899,15.144,6.5900000000000005e-22,1632.107,1.328,3215.433594,0,0,1.0,qPJf6LOOKa,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/g6fTqtJgvi/qPJf6LOOKa.png,45.255
2127,1238459944,34.02,15.104,7.230000000000001e-22,3490.116,2.188,6944.216309,0,0,1.0,XQvLvTf59L,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/XQvLvTf59L.png,45.255
2128,1238459944,34.02,15.104,7.230000000000001e-22,3490.116,2.188,6944.216309,0,0,1.0,gglqehajS7,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/gglqehajS7.png,45.255
2133,1253772776,32.966,15.085,1.7e-21,35.147,2.25,21.51421,0,0,1.0,mdBwICE5es,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/mdBwICE5es.png,45.255
2142,1253747071,32.966,15.041,1.43e-21,35.147,2.5,21.51421,0,0,1.0,0spMJnSZAM,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Hkz6SrMiDF/0spMJnSZAM.png,45.255
2185,1253246263,33.515,14.85,8.56e-22,848.216,2.75,1647.651855,0,0,1.0,RkbS11ZQ6P,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/RkbS11ZQ6P.png,45.255
2187,1238413809,38.903,14.831,5.02e-22,3703.979,6.0,7375.958496,0,0,1.0,JQR3U8Dnuj,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/JQR3U8Dnuj.png,45.255
2194,1253170214,32.923,14.8,1.4000000000000002e-21,2378.556,2.781,4725.112793,0,0,1.0,bkL5J3xs1E,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/bkL5J3xs1E.png,45.255
2200,1240394379,37.275,14.764,6.66e-22,3876.325,1.509,7703.870117,0,0,1.0,te6lwfu0t6,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pknIKCXbHt/te6lwfu0t6.png,45.255
2210,1253184204,32.899,14.709,1.0300000000000001e-21,2834.458,3.25,5636.916016,0,0,1.0,sTTrE52YNP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/sTTrE52YNP.png,45.255
2232,1253064224,32.966,14.621,1.8700000000000002e-21,556.48,1.836,1055.161621,0,0,1.0,FYgK7nu6OV,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/FYgK7nu6OV.png,45.255
2238,1253863517,30.659,14.565,8.2100000000000005e-22,2579.423,1.546,5126.845703,0,0,1.0,IRnz9Jy1PN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PsGa0AtEZN/IRnz9Jy1PN.png,45.255
2241,1253582893,32.342,14.557,1.04e-21,32.829,1.5,26.149771,0,0,1.0,eIkRTn5AXm,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/XEusBPMF1m/eIkRTn5AXm.png,45.255
2247,1238406427,32.923,14.541,7.6e-22,2023.052,2.063,4006.594971,0,0,1.0,wmfctyFICF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/wmfctyFICF.png,45.255
2251,1253145139,32.966,14.538,1.5500000000000001e-21,33.44,2.0,15.52794,0,0,1.0,QGTmp8TuL8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/QGTmp8TuL8.png,45.255
2253,1240403092,34.236,14.534,1.1100000000000001e-21,2586.045,2.5,5123.311035,0,0,1.0,H0Z3TTgOCa,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pknIKCXbHt/H0Z3TTgOCa.png,45.255
2256,1253688911,32.966,14.518,1.73e-21,3334.115,3.0,6619.44873,0,0,1.0,XPHX6iK77E,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/px54hGODay/XPHX6iK77E.png,45.255
2266,1253064513,32.966,14.484,1.73e-21,30.952,4.0,29.904301,0,0,1.0,9extmT9j7u,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/9extmT9j7u.png,45.255
2273,1238428097,24.329,14.473,7.75e-21,3203.022,3.318,6367.381836,0,0,1.0,nEf36fQKJb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/nEf36fQKJb.png,45.255
2290,1252017104,32.899,14.392,5.87e-22,38.215,1.875,36.921581,0,0,1.0,D6chUUdg2x,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/D6chUUdg2x.png,45.255
2292,1249262393,27.289,14.383,1.9900000000000003e-21,32.829,3.75,26.149771,0,0,1.0,yZAgcm9Jxz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/WHd4I7VQmO/yZAgcm9Jxz.png,45.255
2298,1253628315,32.966,14.366,1.6700000000000002e-21,2088.631,2.5,4128.481934,0,0,1.0,gfQM09qwHq,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/DJ6L08ggii/gfQM09qwHq.png,45.255
2318,1253845898,32.966,14.294,1.52e-21,3033.892,2.5,6022.15918,0,0,1.0,Lgxoq8JdbE,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/Lgxoq8JdbE.png,45.255
2321,1241402274,30.765,14.268,6.99e-22,1928.011,1.483,3824.02124,0,0,1.0,5r9n5LAhnc,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/5r9n5LAhnc.png,45.255
2334,1240886997,31.21,14.23,8.330000000000001e-22,30.785,2.5,12.78968,0,0,1.0,mg9Vm4gwt3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BuklD5QH7m/mg9Vm4gwt3.png,45.255
2336,1253238388,28.77,14.227,6.91e-22,3983.241,3.282,7934.48291,0,0,1.0,odon0ARGxs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/odon0ARGxs.png,45.255
2344,1238397698,30.117,14.209,8.77e-22,2243.2,2.125,4454.400391,0,0,1.0,IUFHTYdFoB,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/IUFHTYdFoB.png,45.255
2349,1250358308,30.765,14.192,7.84e-22,1709.848,2.313,3380.186279,0,0,1.0,UjrEplp1Ys,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/X9LM4rqcBC/UjrEplp1Ys.png,45.255
2353,1240452995,30.765,14.182,6.18e-22,345.475,3.25,658.94928,0,0,1.0,njwk9Abj5J,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/njwk9Abj5J.png,45.255
2359,1238415906,35.18,14.145,6.14e-22,3409.167,1.488,6786.334961,0,0,1.0,xhwjyCaaoi,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/xhwjyCaaoi.png,45.255
2360,1253926223,32.966,14.143,1.3400000000000002e-21,2449.78,1.5,4850.780273,0,0,1.0,kW9mP6HDNl,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/apDvEPgq4N/kW9mP6HDNl.png,45.255
2365,1238414689,22.751,14.117,5.6900000000000005e-21,3240.109,11.25,6448.21875,0,0,1.0,9llGykpQ1K,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/9llGykpQ1K.png,22.627
2370,1253795267,32.966,14.097,1.4000000000000002e-21,476.783,1.75,895.76825,0,0,1.0,Rx2EE6BCu3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/Rx2EE6BCu3.png,45.255
2372,1241320541,31.743,14.09,7.19e-22,3034.681,3.75,6020.582031,0,0,1.0,9KxTD77bK9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/g6fTqtJgvi/9KxTD77bK9.png,45.255
2390,1238395138,35.18,14.051,5.63e-22,2720.609,3.75,5409.21875,0,0,1.0,DXcJscOkwy,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/DXcJscOkwy.png,45.255
2393,1241476044,31.771,14.034,6.17e-22,588.192,1.25,1136.875366,0,0,1.0,li036hyckl,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nq3LseqDYd/li036hyckl.png,45.255
2396,1253766493,32.966,14.029,1.65e-21,3267.727,3.625,6503.454102,0,0,1.0,KpLsnFRsB0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/KpLsnFRsB0.png,45.255
2403,1253790951,32.966,14.01,1.5500000000000001e-21,35.147,1.75,21.51421,0,0,1.0,6C0CegaMTs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/6C0CegaMTs.png,45.255
2406,1253789527,26.904,13.994,9.43e-22,2783.969,2.681,5535.938477,0,0,1.0,cl6UETaygI,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/cl6UETaygI.png,45.255
2408,1253776675,32.966,13.993,1.4200000000000002e-21,2514.104,1.75,4979.428711,0,0,1.0,T0ocRiglMm,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/T0ocRiglMm.png,45.255
2409,1241393237,32.899,13.993,4.88e-22,710.212,1.25,1380.915771,0,0,1.0,0jUlq4xDcd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/0jUlq4xDcd.png,45.255
2417,1253773231,31.149,13.969,9.97e-22,38.215,1.75,36.921581,0,0,1.0,dPb7zRgCI8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/dPb7zRgCI8.png,45.255
2424,1251784589,30.765,13.944,5.87e-22,3704.983,2.336,7373.950195,0,0,1.0,Fa6tk2HHGO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KYFScnDj3f/Fa6tk2HHGO.png,22.627
2433,1238433057,32.899,13.926,6.91e-22,33.086,1.0,25.635639,0,0,1.0,1ATuPKjTsc,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/1ATuPKjTsc.png,45.255
2436,1253808533,32.966,13.917,1.4700000000000001e-21,3312.122,3.75,6575.463379,0,0,1.0,Btd1fNp057,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/WUhJ9xD35e/Btd1fNp057.png,45.255
2437,1253922497,30.856,13.91,8.55e-22,3883.751,6.625,7727.993652,0,0,1.0,svOdARGwu8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/apDvEPgq4N/svOdARGwu8.png,45.255
2439,1253856999,30.117,13.895,7.720000000000001e-22,1101.395,8.0,2170.790283,0,0,1.0,C3yXyv7AYV,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/C3yXyv7AYV.png,45.255
2440,1253146702,33.279,13.892,1.6700000000000002e-21,2655.246,1.581,5261.712402,0,0,1.0,sc4bafdXl8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/sc4bafdXl8.png,45.255
2447,1253787819,32.966,13.884,1.3600000000000001e-21,2487.383,1.83,4938.749023,0,0,1.0,vPROtO8UK8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/vPROtO8UK8.png,45.255
2458,1253233273,33.279,13.855,1.5000000000000001e-21,451.208,2.0,853.634888,0,0,1.0,ndwyCu4oaD,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/ndwyCu4oaD.png,45.255
2463,1243142634,41.601,13.82,3.47e-22,3984.246,1.75,7932.474609,0,0,1.0,OwpH7n9wbp,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h9mgB8mHeo/OwpH7n9wbp.png,45.255
2467,1252412130,31.814,13.81,6.15e-22,2568.19,1.75,5087.599121,0,0,1.0,P5HiM98a84,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/HMxlzuHcTj/P5HiM98a84.png,45.255
2468,1247233568,29.751,13.807,7.94e-22,3525.583,1.25,7011.658203,0,0,1.0,LDPcyg06TX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/I4TZfcCK24/LDPcyg06TX.png,22.627
2469,1252950494,39.345,13.806,2.63e-22,3945.854,2.16,7859.70752,0,0,1.0,qxjydvlO21,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/oEI03xXZrg/qxjydvlO21.png,45.255
2471,1253866132,28.77,13.789,8.31e-22,46.691,2.25,61.38113,0,0,1.0,YAPoSTKwfH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PsGa0AtEZN/YAPoSTKwfH.png,22.627
2475,1253862131,36.38,13.781,3.76e-22,3945.854,4.75,7859.70752,0,0,1.0,2oUM96EpZs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/2oUM96EpZs.png,45.255
2484,1253421020,32.899,13.762,6.91e-22,3467.089,2.0,6890.90625,0,0,1.0,8cO6sUxesM,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yslXUjiywa/8cO6sUxesM.png,45.255
2491,1253321620,32.966,13.742,1.1400000000000001e-21,33.039,2.0,8.28077,0,0,1.0,2z4Q9fAgOB,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OwAjIkRoi7/2z4Q9fAgOB.png,45.255
2494,1253840259,32.966,13.71,1.52e-21,1269.571,2.0,2481.343262,0,0,1.0,lUbzSHOqxP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/lUbzSHOqxP.png,45.255
2495,1253798230,32.966,13.699,1.3400000000000002e-21,3913.013,2.5,7777.245605,0,0,1.0,6O9BdtAGeg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/6O9BdtAGeg.png,45.255
2499,1253849833,32.966,13.692,1.78e-21,42.788,1.75,27.777109,0,0,1.0,73pcCO1AoJ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/73pcCO1AoJ.png,45.255
2500,1253240661,26.586,13.691,1.04e-21,3208.576,2.875,6377.644043,0,0,1.0,fnAh5jbi7b,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/fnAh5jbi7b.png,45.255
2502,1238406670,32.899,13.686,7.6900000000000005e-22,3030.486,6.794,6028.972168,0,0,1.0,SuoteoCXac,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/SuoteoCXac.png,45.255
2513,1238412936,34.02,13.659,7.87e-22,3030.386,2.0,6028.771484,0,0,1.0,gS4ekZ62ZY,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/gS4ekZ62ZY.png,22.627
2518,1253162450,32.656,13.649,2.45e-21,3409.167,7.156,6786.334961,0,0,1.0,5fdOKaSNQX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/5fdOKaSNQX.png,45.255
2526,1253256917,32.966,13.626,1.6400000000000002e-21,764.264,1.75,1479.747559,0,0,1.0,y794fHallU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/y794fHallU.png,45.255
2530,1253732148,32.966,13.615,1.6200000000000002e-21,918.329,2.0,1787.878174,0,0,1.0,SWBj12mHLN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Hkz6SrMiDF/SWBj12mHLN.png,45.255
2532,1253774152,32.966,13.606,1.29e-21,3561.281,3.5,7073.781738,0,0,1.0,or0Zr2ZLSK,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/or0Zr2ZLSK.png,45.255
2534,1253847036,32.966,13.601,1.43e-21,2066.113,2.5,4083.446777,0,0,1.0,2QEeWNGO4v,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/2QEeWNGO4v.png,45.255
2538,1253306837,33.279,13.573,8.54e-22,3886.069,2.002,7723.35791,0,0,1.0,vzmG2ehVKL,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/dFOV9XOOJf/vzmG2ehVKL.png,45.255
